INC000000999443;IBERIA;IBERIA;28/02/2018 5:08;28/02/2018 7:10;Resolved;LINUX_sun - Error_EPYR_procl2;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;3-Medio;Análisis de impacto: No aplica. Acciones realizadas: Se relanza el proceso de generación del fichero en CiclopeHub y se comprueba que llega a Epyr Pruebas realizadas: No aplica;Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999445;IBERIA;IBERIA;28/02/2018 5:27;28/02/2018 5:27;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000999446;IBERIA;IBERIA;28/02/2018 5:29;28/02/2018 11:35;Resolved;LINUX_sun - ibcdwl1.ib : Filesystem log esta ocupado al 98.15%;TSSUNUNISYS-BBDD;Server Tower;Server Tower;Media;3-Medio;files cleared;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999447;IBERIA;IBERIA;28/02/2018 5:54;28/02/2018 13:24;Resolved;Wevil no lee las TSAT´s;SSCCLMZ;Service Ops Tower;Service Ops Tower;Crítica;1-Crítica;El primer problema de las TSAT fue resuelto por AENA y el problema de los ACARS fue resuelto por Vueling.;Unidad Control del Servicio;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;BCN AEROPUERTO;MNG. CTROL OPERATIVO Y CO (AHABC0)
INC000000999450;IBERIA;IBERIA;28/02/2018 5:39;28/02/2018 5:39;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000999451;IBERIA;IBERIA;28/02/2018 3:07;;In Progress;LINUX_sun - procl1.ib : Proceso DSAPTELEX_RECV_recibirSpec2k.jar Parado. Avisar a OnCall de SAPPMS d;USV_NON_SAP_APPS;Application Tower;Mantenimiento Dir. Técnica – MRO;Media;3-Medio;;Mantenimiento Dir. Técnica;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;MANDOS;
INC000000999452;IBERIA;IBERIA;28/02/2018 3:06;28/02/2018 4:24;Resolved;No se ha recibido el fichero de ARMS: EX25.L081.DIBERIA;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Alta;2-Alta;Análisis de impacto: No aplica. Acciones realizadas: Se ejecuta el script para la generación del fichero solicitado, se renombra y se sube al servidor destino. Se contacta con el usuario que abre la incidencia y nos da el OK al archivo. Cerramos la incidencia. Pruebas realizadas: No aplica;Mantenimiento Operaciones;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;0;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000999455;IBERIA;IBERIA;28/02/2018 3:19;28/02/2018 9:10;Resolved;Alarm #2 of global parameter 'Status' triggered on 'VSM_VM.ibexp056pvap03@vm-22234_IMSVA4'. 2 <= 3.;WINDOWS ES;Server Tower;Server Tower;Baja;4-Baja;Server reboot;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;0;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000999458;IBERIA;IBERIA;28/02/2018 3:25;28/02/2018 3:25;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000999459;IBERIA;IBERIA;28/02/2018 3:37;28/02/2018 17:26;Resolved;Fallo WEVIL: No puede acceder;IAG EUC Support;EUC;EUC;Media;3-Medio;problema momentaneo;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;DEFAULT;DEFAULT;0;AGP AEROPUERTO;PRODUCCION PASAJEROS (AHARS00S)
INC000000999460;IBERIA;IBERIA;28/02/2018 3:39;28/02/2018 11:42;Resolved;LINUX_sun - procl1.ib : Proceso cambiosEstTJT Parado. Avisar a OnCall de PUENTE AEREO.;NIIT_MTO_CS;Application Tower;Comercial y CRM;Media;3-Medio;Reiniciamos el proceso de cambios de tarjetas censer on-line.;Mantenimiento Comercial y CRM;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999486;IBERIA;IBERIA;28/02/2018 4:14;28/02/2018 7:40;Resolved;CICLOPE - FTP_FCAC ftpciclope@transfers-ftp.corp.iberia.es Revisar ssh-key;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;3-Medio;ACCIONES: se regeneran las claves ssh para conexión via sftp y se envía de nuevo el fichero. PRUEBAS: no aplica. IMPACTO: sin impacto.;Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999487;IBERIA;IBERIA;28/02/2018 4:05;28/02/2018 6:38;Resolved;LINUX_sun - ALERTA_NOCRI Iberia.com - ES - Sin actividad de pagos OnlineBanking en las ultimas 3 hor;AM_MTO_IBCOM;Application Tower;Ib.com;Media;3-Medio;;MANTENIMIENTO IB.COM;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999489;IBERIA;IBERIA;28/02/2018 4:09;28/02/2018 7:16;Resolved;LINUX_sun - Actualizacion de Vistas Materializadas de CICLOPEHUB;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;3-Medio;"Análisis de impacto: No aplica. Acciones realizadas: Tras revisar los datos y la bbdd revisamos los procesos y vemos que hay unos procesos enganchados ejecutándose desde antes de finalizar el balanceo que esta provocando los problemas. Se ""matan"" y se relanzan los procesos y vemos que ya se actualizan los datos en BBDD. Pruebas realizadas: No aplica";Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999495;IBERIA;IBERIA;28/02/2018 6:21;;Pending;La usuaria no puede conectarse a la WIFI;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MNG DISPONIBILIDAD MATERI (AMICI1)
INC000000999496;IBERIA;IBERIA;28/02/2018 6:11;28/02/2018 6:11;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000999497;IBERIA;IBERIA;28/02/2018 6:22;28/02/2018 11:35;Resolved;Ibcdwl1,wlprol1,ibcrobotl (space occupied is above 90%);TSSUNUNISYS-BBDD;Server Tower;Server Tower;Media;3-Medio;files cleared;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;
INC000000999502;IBERIA;IBERIA;28/02/2018 6:24;28/02/2018 6:24;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);Mantenimiento (TMI) NZI (1GV10024)
INC000000999503;IBERIA;IBERIA;28/02/2018 6:26;28/02/2018 6:26;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;TALLER MOTORES;LRUs DE MOTOR (AMICM0CD)
INC000000999504;IBERIA;IBERIA;28/02/2018 6:24;28/02/2018 6:24;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (ANT.ZONA INDUSTRIAL);FORMADORES PRODUCCIÓN LM (AMIR00AG)
INC000000999505;IBERIA;IBERIA;28/02/2018 6:51;;Pending;Fallo Software:No ejecuta el programa AIRMAN;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;EDIF.101 - HANGAR 3;TMA PROD LINEA MAD (AMNLL0GC)
INC000000999506;IBERIA;IBERIA;28/02/2018 6:51;;Pending;"Le aparece algunas veces el fondo de escritorio negro y el mensaje ""esta copia de windows no es orig";IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;PTP- CUENTAS A PAGAR (3KEFPFPT)
INC000000999507;IBERIA;IBERIA;28/02/2018 7:13;;In Progress;El usuario indica que hicieron un fichaje ayer a las 15.00 en Perseo;USV_NON_SAP_APPS;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;4-Baja;;Mantenimiento Dir. Técnica;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;EDIF.101 - HANGAR 3;TMA PROD LINEA MAD (AMNLL0GC)
INC000000999508;IBERIA;IBERIA;28/02/2018 6:36;;In Progress;SGO001: DAILY INCREMENTAL NO FINALIZADO;Aplicaciones BI;Application Tower;BI;Baja;4-Baja;;Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;1;MANDOS;
INC000000999509;IBERIA;IBERIA;28/02/2018 6:42;28/02/2018 19:14;Resolved;[ESC015] No se actualiza la informacion;SSCCLMZ;Service Ops Tower;Service Ops Tower;Alta;2-Alta;Buenas tardes: Contactamos con el usuario y nos confirma que ya esta solucionado la INC. Un saludo;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;INTERNET ACCESS;0;TERMINAL T4;BAGGAGE SUPORT CENTER (AHM0001W)
INC000000999510;IBERIA;IBERIA;28/02/2018 6:44;;Assigned;LINUX_ibm - El job: R00O21PI con OrderID: 30ql3 del DataCenter: CTM_SERVER en la maquina: zlc, Aplic;TKTBSP;Application Tower;Cobol Domain;Baja;4-Baja;;Mantenimiento COBOL;INCIDENT;28/02/2018;PROCESS FAILURE;BATCH;1;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000999513;IBERIA;IBERIA;28/02/2018 7:54;28/02/2018 8:37;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Media;3-Medio;Se contacta con la usuaria, se resetea la contraseña y nos indica que accede correctamente;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000999514;IBERIA;IBERIA;28/02/2018 6:57;28/02/2018 11:00;Resolved;El usuario no puede visualizar nada en la tercera pantalla del ordenador. Ha revisado el cableado y;IAG EUC Support;EUC;EUC;Media;3-Medio;Se ajusta el cable de vídeo en el monitor y vuelve a funcionar.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;NETWORK & CONNECTIONS SUP (ALS000AP)
INC000000999515;IBERIA;IBERIA;28/02/2018 6:52;28/02/2018 6:52;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000999519;IBERIA;IBERIA;28/02/2018 7:08;28/02/2018 9:08;Resolved;LINUX_ibm - El job: X25OBIM2 con OrderID: 310dl del DataCenter: CTM_SERVER en la maquina: zlc, Aplic;Gcomercial;Application Tower;Cobol Domain;Baja;4-Baja;Retraso en ficheros de ARMS que afectan a los jobs de X25. Se recuerra el retraso a las 07:05;Mantenimiento COBOL;INCIDENT;28/02/2018;PROCESS FAILURE;BATCH;0;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000999520;IBERIA;IBERIA;28/02/2018 7:19;28/02/2018 7:47;Resolved;Email access;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Dear User, Instead of incident you must open a request (REQ). Best regards,;Unidad Control del Servicio;INCIDENT;28/02/2018;DEFAULT;;0;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000999521;IBERIA;IBERIA;28/02/2018 7:14;28/02/2018 7:14;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000999522;IBERIA;IBERIA;28/02/2018 7:29;28/02/2018 8:50;Resolved;LINUX_sun - In the last 3600 seconds there are more than 2500 traces in (domain: sse-avm, service: g;IBIS_NDC_GAR;Delivery;Delivery;Media;3-Medio;Alerta automatica, se comprueba el estado del sistema y está OK;MANTENIMIENTO IB.COM;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999523;IBERIA;IBERIA;28/02/2018 7:31;28/02/2018 7:51;Resolved;Teclado no fuinciona;SSI;Service Ops Tower;Service Ops Tower;Media;3-Medio;El usxuario nos llama diciendo que ha sido resuelto;Unidad Control del Servicio;INCIDENT;28/02/2018;HARDWARE FAILURE;;0;TERMINAL T4;ASIST. AVION_SECRETARIA (AHMDR00S)
INC000000999525;IBERIA;IBERIA;28/02/2018 7:33;28/02/2018 9:38;Resolved;Alarm #2 of global parameter 'CPU_Total_Util' triggered on 'VSM_CPU_CNTR.ibexp056pvap03@vm-970_IBEXP;WINDOWS ES;Server Tower;Server Tower;Baja;4-Baja;Restart;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;0;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000999526;IBERIA;IBERIA;28/02/2018 7:38;;In Progress;[IMM003] Al pulsar Program, aparece mensaje de error.;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;4-Baja;;Mantenimiento Dir. Técnica;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);LINEA PROD. PANTALLAS (AMICN0AD)
INC000000999529;IBERIA;IBERIA;28/02/2018 7:41;;In Progress;[IMM003] para pedir material da error con un materia,l en concreto P/N R6HG10303ZA;USV_DGMI;Application Tower;Mantenimiento Dir. Técnica – MRO;Baja;4-Baja;;Mantenimiento Dir. Técnica;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);LINEA PROD. PANTALLAS (AMICN0AD)
INC000000999530;IBERIA;IBERIA;28/02/2018 8:01;28/02/2018 13:37;Resolved;Problemas RELOJES DE FICHAJE/SAP/PEOPLE;JAVA Apps Support;Application Tower;RRHH;Baja;4-Baja;Se comprueba que los fichajes estan consolidados en PS, cuando falla en SAP, se generó un proceso desde SAP que repite el punch del usuario hasta que está correcto. hablamos con el usuario y nos confirma que está correcto.;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MNG SOPORTE A PRODUCCIÓN (AMICT1)
INC000000999532;IAG CARGO;BRITISH AIRWAYS;28/02/2018 8:01;;In Progress;[AVCD]:Overlapping Market Rate Sheet;CARGO-AVCD;Application Tower;CARGO;Baja;4-Baja;;Mantenimiento Cargo;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000999535;IBERIA;IBERIA;28/02/2018 8:20;;Pending;Fallo Software:Problemas de acceso a página web;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;TERMINAL T4;BAGGAGE SUPORT CENTER (AHM0001W)
INC000000999536;IBERIA;IBERIA;28/02/2018 8:18;28/02/2018 8:18;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NEO-MARTINEZ VILLERGAS 49;SENIOR MANAGER AGENCIAS (ACVT00)
INC000000999537;OTHERS;BRITISH AIRWAYS;28/02/2018 8:03;28/02/2018 8:49;Resolved;ASSYST TEST TICKET;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Testok;Unidad Control del Servicio;INCIDENT;28/02/2018;DEFAULT;DEFAULT;0;SIN IDENTIFICAR;
INC000000999538;IBERIA;IBERIA;28/02/2018 8:11;;In Progress;Processes in error;DBA-ORACLE-App-Support;Application Tower;DBAs;Media;3-Medio;;Mantenimiento Herramientas IT & DBAs;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000999539;IBERIA;IBERIA;28/02/2018 11:29;;In Progress;AMO001 - Apertura de pendientes en AMOS;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Baja;4-Baja;;Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;EDIF.103 - HANGAR 1;MNG. PROGRAMACIÓN REVISIO (AMNB01)
INC000000999540;IBERIA;IBERIA;28/02/2018 8:09;;Assigned;LINUX_ibm - El job: G60O000 con OrderID: 312is del DataCenter: CTM_SERVER en la maquina: zlc, Aplica;USCIBMAM;Application Tower;Cobol Domain;Baja;4-Baja;;Mantenimiento COBOL;INCIDENT;28/02/2018;PROCESS FAILURE;BATCH;1;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000999542;IBERIA;IBERIA;28/02/2018 8:43;28/02/2018 8:43;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000999543;IBERIA;IBERIA;28/02/2018 8:19;28/02/2018 12:40;Resolved;OBHCIP: KO proceso FISION FICHERO PARTIAL_REVERSAL;Aplicaciones BI;Application Tower;BI;Baja;4-Baja;Issue: Error encountered during execution of Partial Reversal File. Business Impact: Delay in file execution is critical to Iberia cards since it holds data of the active customers in Spain based on which business rules are created to calculate the accrued points, programs etc. Analysis: File arrived late hence the load plan failed.Therefore manually re ran the load plan to successfully load the partial reversal file. Resolution: Re ran the ODI Load plan for IB Card Assignment file to successfully process the load. PROBLEM TICKET REQUIRED? : No. The File was delayed from the source Team and therefore, no issue with the application. CAN THIS ISSUE BE PREVENTED?: No. As the files are received from the source Team. There was delay in sending the files due to which the load Plan failed.;Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000999544;IBERIA;IBERIA;28/02/2018 8:23;28/02/2018 9:26;Resolved;[TRYP]: SE HA PRODUCIDO UN ERROR CONSULTE CON EL ADMINISTRADOR;AIRPORT2;Application Tower;Aeropuertos;Media;3-Medio;Se revisa y se comprueba que se accede y se ven las nominas correctamente. Se adjnta captura;Mantenimiento Aeropuertos;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR (MADRID BARAJAS);MNG RECURSOS HUB MAD(CAR) (AGDH12)
INC000000999547;IBERIA;IBERIA;28/02/2018 8:29;28/02/2018 8:29;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000999548;IBERIA;IBERIA;28/02/2018 8:45;;Pending;Fallo Software: PORTATIL PTL-LMZACDM02;IAG EUC Remote Support;EUC;EUC;Media;3-Medio;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MNG. CONTROL MANT. NZI (APXC00NZ)
INC000000999550;IBERIA;IBERIA;28/02/2018 8:48;;In Progress;[GENERAL] IBERIA APPLICATION - CI+;PeopleSoft Apps Support;Application Tower;RRHH;Baja;4-Baja;;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;MNG. FOR Y GEST. DEL CONO (3HRS00)
INC000000999552;IBERIA;IBERIA;28/02/2018 6:08;28/02/2018 6:11;Resolved;ARRANCAR ORDENADORES;Operación Ordenadores Unisys;Server Tower;Server Tower;Media;3-Medio;se arrancan ordenadores y ok;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;MANDOS;
INC000000999579;IBERIA;IBERIA;28/02/2018 7:21;28/02/2018 9:36;Resolved;[TRYP]:Se ha producido un error consulte con el administrador;AIRPORT2;Application Tower;Aeropuertos;Media;3-Medio;Se revisa y se comprueba que el TRYP funciona correctamente;Mantenimiento Aeropuertos;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;EDIF.101 - HANGAR 3;OFICINA ADMINISTRATIVA LR (AMNLL0A0)
INC000000999581;IBERIA;IBERIA;28/02/2018 7:27;;Assigned;Fallo Contraseña ARIBA;PROCUREMENT-SUPPORT-ELS;Delivery;Delivery;Media;3-Medio;;Mantenimiento Financiero;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;1;TALLER MOTORES;PROGRAMACION Y ATT CLIENT (AMITC0G0)
INC000000999583;IBERIA;IBERIA;28/02/2018 7:47;28/02/2018 8:55;Resolved;CICLOPE - fallo envio fichero vuelos vueltas en Cíclope-Hub;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Alta;2-Alta;ACCIONES: se estaba generando el fichero con fecha 20180229 cuando esta fecha no existe este año. Se modifica el script de generación y se genera y envía de nuevo el fichero. PRUEBAS: no aplica. IMPACTO: sin impacto.;Mantenimiento Operaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;TERMINAL T4;DESPACHO VUELOS_HOJAS CAR (AVCC00HC)
INC000000999584;IBERIA;IBERIA;28/02/2018 7:21;28/02/2018 7:43;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Baja;4-Baja;Se contacta con la usuaria y se le incia las password. Todo ok.;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000000999586;IBERIA;IBERIA;28/02/2018 7:54;28/02/2018 7:54;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;EDIF.101 - HANGAR 3;APOYO SAT (AMNLL0F0)
INC000000999587;IBERIA;IBERIA;28/02/2018 7:23;28/02/2018 7:23;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.;Unidad Control del Servicio;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000999588;IBERIA;IBERIA;28/02/2018 7:41;;Pending;Fallo Software: no imprime desde el ordenador;IAG EUC Remote Support;EUC;EUC;Baja;4-Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (MADRID BARAJAS);MNG RECURSOS HUB MAD(CAR) (AGDH12)
INC000000999589;IBERIA;IBERIA;28/02/2018 7:26;28/02/2018 9:20;Resolved;SIC011:ERROR EN PROCESO DAILY;Aplicaciones BI;Application Tower;BI;Media;3-Medio;ANÁLISIS DE IMPACTO: BAJO. ACCIONES REALIZADAS: -Comprobación de errores del proceso de carga. -Revisión de fichero. Carga manual. -Comprobación de datos cargados. -Se revisan los logs y todo funciona correctamente. No se modifica código. PRUEBAS REALIZADAS: Se comprueba que el proceso ha finalizado correctamente.;Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999590;IBERIA;IBERIA;28/02/2018 7:32;28/02/2018 7:32;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;4-Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000999591;IBERIA;IBERIA;28/02/2018 7:31;28/02/2018 11:27;Resolved;Levantar comunicacion modulo Terminal. Terminal Carga. O. Terminal;Operación Ordenadores Unisys;Server Tower;Server Tower;Baja;4-Baja;Levantar comunicacion modulo Terminal. Terminal Carga. O. Terminal;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000999592;IBERIA;IBERIA;28/02/2018 7:47;28/02/2018 13:24;Resolved;No entran en wevil de manera automática tomas ,calzos ,aires;SSCCLMZ;Service Ops Tower;Service Ops Tower;Media;3-Medio;El primer problema de las TSAT fue resuelto por AENA y el problema de los ACARS fue resuelto por Vueling.;Unidad Control del Servicio;INCIDENT;28/02/2018;SOFTWARE FAILURE;;0;BCN AEROPUERTO;MNG. CTROL OPERATIVO Y CO (AHABC0)
INC000000999594;IBERIA;IBERIA;28/02/2018 7:59;28/02/2018 8:03;Resolved;[ICC001] Eliminar vuelo Salesforce SALA VIP;SSCCLMZ;Service Ops Tower;Service Ops Tower;Alta;1-Crítica;Se eliminan los vuelos solicitados.;Unidad Control del Servicio;INCIDENT;28/02/2018;DATA ISSUE;;0;SIN IDENTIFICAR (MADRID BARAJAS);PREMIUM HUB MAD BJS (BCLTP0BJ)
INC000000999595;IBERIA;IBERIA;28/02/2018 8:04;;Pending;Fallo Peoplesoft: Processes in error;PeopleSoft Administration;Application Tower;RRHH;Baja;4-Baja;;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;DATA ISSUE;;1;SIN IDENTIFICAR;
INC000000999596;IBERIA;IBERIA;28/02/2018 8:42;28/02/2018 10:25;Resolved;Solicita desbloqueo de usuario SAP.;FINANCE-SUPPORT-ELS;Delivery;Delivery;Baja;4-Baja;cONTRASEÑA MODIFICADA INICIO+1 sALUDOS. dANIEL pLAZA;Mantenimiento Financiero;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD RESET;0;NEO-MARTINEZ VILLERGAS 49;SM ASESORÍA JURÍDICA (1JJ000)
