INC000000997910;IBERIA;26/02/2018 9:29;26/02/2018 9:29;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;MNG. EXPERIENCIA PAX Y GE (AHMAC0)
INC000000997914;IBERIA;26/02/2018 9:39;27/02/2018 6:31;Resolved;Solicitud apertura INC Early checkin;SSI;Service Ops Tower;Service Ops Tower;Media;"Buenos dias, Le escribimos desde el Soporte de Sistemas de Iberia en relación a la incidencia INC000000997914 El equipo técnico indica: ""INCIDENCIA NO ACEPTADA, EL PNR ES DEL 26 DE MARZO Y ESTAMOS EN FEBRERO. DEVOLVER AL USUARIO."" Cerramos la incidencia No responda a este mensaje ya que se trata de una respuesta automática del sistema. Muchas gracias, Un cordial saludo.";Unidad Control del Servicio;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (MADRID BARAJAS);GER. OPER Y SER CLI APTO (APSC00BJ)
INC000000997915;IBERIA;26/02/2018 9:42;26/02/2018 9:42;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;BIO AEROPUERTO;MNG AEROPUERTO BIO (AHAIS0)
INC000000997923;IBERIA;26/02/2018 10:37;27/02/2018 8:34;Resolved;Duty Travel no carga la informacion.;JAVA Apps Support;Application Tower;RRHH;Media;;Mantenimiento Corporativa y RRHH;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000997926;IBERIA;26/02/2018 10:38;26/02/2018 12:08;Resolved;PWA-New or modified user account information;BA_ITSC;Service Ops Tower;Service Ops Tower;Baja;Advice or Information Given;Unidad Control del Servicio;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MANAGER OPERACIONES (ASXA00)
INC000000997927;IBERIA;26/02/2018 10:54;28/02/2018 10:47;Resolved;[GLE001] CFS - PTP module:;FINANCE-SUPPORT-ELS;Delivery;Delivery;Media;Inconsistencia proveedores resuelta Sonia Ugarte;Mantenimiento Financiero;INCIDENT;28/02/2018;SOFTWARE FAILURE;;2;DESCONOCIDO;ADMINISTRACIÓN INTERNACIO (3KEFAI)
INC000000997930;IBERIA;26/02/2018 10:21;26/02/2018 10:21;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000997931;IBERIA;26/02/2018 10:24;26/02/2018 14:08;Resolved;[GLE001] CFS - TESORERIA Y PAGOS module:NO EXISTE EN COMPANY CODE I001 MUY URGENTE;FINANCE-SUPPORT-ELS;Delivery;Delivery;Media;solved;Mantenimiento Financiero;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;DESCONOCIDO;ADMINISTRACIÓN INTERNACIO (3KEFAI)
INC000000997932;IBERIA;26/02/2018 10:13;26/02/2018 12:12;Resolved;No cierra puerta lateral de impresora;Soporte KONIKA/MINOLTA;KONICA;EUC;Baja;INC-997325;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;26/02/2018;PRINTING FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;D. COMERCIAL (AC0000)
INC000000997933;IBERIA;26/02/2018 10:50;26/02/2018 10:50;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;
INC000000997934;IBERIA;26/02/2018 10:16;26/02/2018 14:25;Resolved;No se ha recibido el fichero de Operaciones diario IBP_Titulares_Diario_20180224.dat;USCIBMAM;Application Tower;Cobol Domain;Baja;Issue: CRM no recibe el fichero de operaciones diarias del 24 de Febrero. Impact: No se puede realizar la carga de las operaciones en las BBDD de CRM. Root Cause: Ha fallado el proceso A45OOW4 que impide que se ejecute la cadena completa para el envio de operaciones dirias. Steps Taken: Resolución del proceso A45OOW4. Se monitoriza la ejecución de la cadena completa y se envía el fichero de operaciones diarias.;Mantenimiento COBOL;INCIDENT;26/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;SIN IDENTIFICAR;
INC000000997937;IBERIA;26/02/2018 11:12;27/02/2018 12:31;Resolved;Dispositivo averiado.;Mobiles;Network Tower;Network Tower;Baja;Desactivar opción de interrupciones.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;TELEPHONY FAILURE;DEVICE;1;TERMINAL T4;ASIST.PAX T4_SECRETARIA (AHMDS00S)
INC000000997938;IBERIA;26/02/2018 11:01;28/02/2018 21:03;Resolved;[PA] Maquinas AUTOCKI muestran precios por debajo de lo indicado;SERVICIOS_CKI_GAR;Delivery;Delivery;Media;El equipo de Negocio Digital ha hecho la nueva carga de ATPCO y ahora los precios son los correctos. Adjunto hilo de correo.;MANTENIMIENTO IB.COM;INCIDENT;28/02/2018;HARDWARE FAILURE;;2;SIN IDENTIFICAR (MADRID BARAJAS);GER. OPER Y SER CLI APTO (APSC00BJ)
INC000000997939;IBERIA;26/02/2018 11:16;26/02/2018 11:16;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000997940;IBERIA;26/02/2018 11:29;28/02/2018 12:01;Resolved;Usuario autologon bloqueado;IAG EUC Remote Support;EUC;EUC;Media;Issue : Autologin issue Resolution : We connected to the user machine in remote and activated the autologon script. Now the issue has been resolved. Hence we are closing this ticekt with user confirmation.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;2;PMI AEROPUERTO;PRODUCCION MYP PMI (AHAKS0PM)
INC000000997944;IBERIA;26/02/2018 11:03;26/02/2018 11:34;Resolved;LINUX_sun - ALERTA_NOCRI Iberia.com - ES - Desactivacion pagos de BILLETES;AM_MTO_IBCOM;Application Tower;Ib.com;Media;"Issue: Payment inactive in hot table. Impact; No payment due to inactivity of payment in hot table. Revenue impacted resolution: Checked for the service in hot table. Monitored and found successful payment. Hence resolving the incident, no further action required.";MANTENIMIENTO IB.COM;INCIDENT;26/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000997945;IBERIA;26/02/2018 11:34;27/02/2018 11:23;Resolved;Caso phishing.;Conectividad de red;Network Tower;Network Tower;Baja;[BT] Se bloquean las URL;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;SECURITY ISSUE.CYBERATTACKS;PHISING;1;SIN IDENTIFICAR;
INC000000997946;IBERIA;26/02/2018 11:30;26/02/2018 16:26;Resolved;[PA] Maquinas AUTOCKI muestran precios por debajo de lo indicado BCN;SERVICIOS_CKI_GAR;Delivery;Delivery;Alta;El equipo de Negocio Digital ha hecho la nueva carga de ATPCO y ahora los precios son los correctos. Adjunto hilo de correo.;MANTENIMIENTO IB.COM;INCIDENT;26/02/2018;HARDWARE FAILURE;;0;SIN IDENTIFICAR (MADRID BARAJAS);GER. OPER Y SER CLI APTO (APSC00BJ)
INC000000997948;IBERIA;26/02/2018 11:23;27/02/2018 11:44;Resolved;No imprime en MADMAD10KM1002;Soporte KONIKA/MINOLTA;KONICA;EUC;Baja;Ok;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;PRINTING FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;SENIOR MNG CRM CONO CLI (BCLC00)
INC000000997950;IBERIA;26/02/2018 11:26;26/02/2018 11:26;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000997951;IBERIA;26/02/2018 8:03;26/02/2018 8:03;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);DEPT. SUBCONTRATOS Y PROG (AMICI0AA)
INC000000997953;IBERIA;26/02/2018 8:09;26/02/2018 18:26;Resolved;Envío de correo SF.;Soporte Externo Salesforce Service;Delivery;Delivery;Baja;;Mantenimiento Comercial y CRM;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;MNG SERVICE RECOVERY (BCLMI0)
INC000000997954;IBERIA;26/02/2018 8:40;26/02/2018 11:07;Resolved;No se ha podido encontrar dirección ip.;IAG EUC Support;EUC;EUC;Media;Se reconfigura los settings del proxy en IE.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;MNG SERVICE RECOVERY (BCLMI0)
INC000000997955;IBERIA;26/02/2018 8:27;27/02/2018 14:12;Resolved;Fallo Software: Problema para conectarse a internet y abrir correo;IAG EUC Remote Support;EUC;EUC;Media;Took remote and configured the proxy Now everything is working fine Hence closing the incident;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;TERMINAL T4;ASIST.AVION_CYD_SPV. (AHMDR03S)
INC000000997956;IBERIA;26/02/2018 8:20;27/02/2018 23:27;Resolved;Fallo Hardware en PC;IAG SITA Support;EUC;EUC;Media;"""Tech Name: Jordi Batlle Suñé Time/Date on site: 2018-02-26 11:11:33 UTC Time/Date off site: 2018-02-26 11:35:37 UTC Resolution details: Mouse replaced with a new mouse from SITA Stock. Release by IB user: Susana Diaz Faulty asset details: Tag: BCN-CPU-00049 Serial: CZC421340H Type: PC->Desktop Make: HP COMPAQ Model: ELITEDESK800G1SFF """;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;HARDWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000997957;IBERIA;26/02/2018 8:26;26/02/2018 8:26;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NEO-MARTINEZ VILLERGAS 49;GESTOR A320 TIERRA (ABRW00T0)
INC000000997959;IBERIA;26/02/2018 8:27;26/02/2018 14:08;Resolved;Fallo Software: Problema para conectarse a internet y abrir correo;IAG EUC Remote Support;EUC;EUC;Media;INC000000997955 Duplicate of above hence closing this;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;TERMINAL T4;ASIST.AVION_CYD_SPV. (AHMDR03S)
INC000000997960;IBERIA;26/02/2018 8:39;26/02/2018 8:39;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000997961;BRITISH AIRWAYS;26/02/2018 8:32;26/02/2018 8:43;Resolved;TEST TICKET: ASSYST HEALTH CHECK: Kindly close the ticket once the Vendor Reference is assigned;SSI;Service Ops Tower;Service Ops Tower;Baja;Test ok;Unidad Control del Servicio;INCIDENT;26/02/2018;DEFAULT;DEFAULT;0;SIN IDENTIFICAR;
INC000000997962;IBERIA;26/02/2018 8:41;26/02/2018 8:41;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR (MADRID BARAJAS);T.C.MAD- DOCUM. (AGDM00MA)
INC000000997964;IBERIA;26/02/2018 8:40;27/02/2018 16:31;Resolved;Permisos Clara TM SITSVQAG462 INES FRANCES;NIIT_MTO_CRM;Application Tower;Comercial y CRM;Baja;Se le añaden los permisos en la lista de valores;Mantenimiento Comercial y CRM;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;NEO-MARTINEZ VILLERGAS 49;MNG SERVICE RECOVERY (BCLMI0)
INC000000997965;IBERIA;26/02/2018 9:09;26/02/2018 9:09;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR;
INC000000997967;IBERIA;26/02/2018 8:50;26/02/2018 8:50;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000997968;IBERIA;26/02/2018 8:46;26/02/2018 9:05;Resolved;APLICACION AMOS NO FUNCIONA;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Baja;Análisis de impacto: No aplica Acciones realizadas: Se habla con el usuario y concluimos con que el problema es de la instalación del AMOS, el puerto es el 8080, no el 8082 como tenía. Pruebas realizadas: Nos confirma el usuario que accede correctamente;Mantenimiento Operaciones;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;BCN AEROPUERTO;TMA JEFE MECANICA (AMNLB0AA)
INC000000997970;IBERIA;26/02/2018 9:05;27/02/2018 16:27;Resolved;Problema en clara a la hora de crear y buscar expedientes.;NIIT_MTO_CRM;Application Tower;Comercial y CRM;Media;El APCRM3 no estaba funcionando correctamente a pesar de estar arriba, Se reincia y ya funciona ok;Mantenimiento Comercial y CRM;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR;
INC000000997971;IBERIA;26/02/2018 9:48;26/02/2018 17:49;Resolved;FIORI FALLO A NIVEL NACIONAL.;FINANCE-SUPPORT-ELS;Delivery;Delivery;Media;Solventado por tema de roles (Gustavo Laranjeira);Mantenimiento Financiero;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;BUSINESS PARTNER FINANZAS (1FID00)
INC000000997972;IBERIA;26/02/2018 8:55;26/02/2018 8:55;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;HANGAR 6;TMA MECANICA. PROD HANG 4 (AMIRD0CD)
INC000000997973;IBERIA;26/02/2018 8:55;28/02/2018 13:51;Resolved;Fallo Software: presenta varios fallos de compatibilidad;IAG EUC Remote Support;EUC;EUC;Media;Issue : OWA issue Resolution : We connected to th user machine in remote and tried to access the OWA in chrome. Now the issue has been resolved. Hence we are closing this ticket with user confirmation.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;2;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA CM RADIO (ABRW00)
INC000000997977;IBERIA;26/02/2018 9:14;26/02/2018 10:19;Resolved;[GLE001] CFS - RTR module:CFS-SAP TAX CODE INPUT 0% BRASIL;FINANCE-SUPPORT-ELS;Delivery;Delivery;Media;Se han revisado todos los indicadores de impuestos de los países.;Mantenimiento Financiero;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;DESCONOCIDO;ADMINISTRACIÓN INTERNACIO (3KEFAI)
INC000000997978;IBERIA;26/02/2018 8:58;26/02/2018 14:53;Resolved;Solicita reset de usuario de RESIBER/AMADEUS;CSUSAS;Delivery;Delivery;Baja;usuario debe solicitar un nuevousuario;Unidad de Operaciones Ordenadores;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;MNG. CONTROL Y GESTIÓN CA (AHMDT1)
INC000000997979;IBERIA;26/02/2018 11:24;26/02/2018 16:21;Resolved;Fallo en Iberia Now;MOVILIDAD;Application Tower;Movilidad;Baja;Enviamos email al usuario y cerramos la incidencia. Con la información del email se ha probado que se resuelve el problema.;Mantenimiento Movilidad;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA LARGO RA (ABLY00)
INC000000997980;IBERIA;26/02/2018 9:09;26/02/2018 9:09;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000997981;IBERIA;26/02/2018 9:11;26/02/2018 9:11;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le reinicia al usuario la contraseña siguiendo el proceso de seguridad, mediante retrollamada.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);SUPPLY CHAIN NZI (BCLTA010)
INC000000997982;IBERIA;26/02/2018 9:11;26/02/2018 9:11;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000997983;IBERIA;26/02/2018 9:17;26/02/2018 9:17;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;EDIFICIO T.M.A. - ALMACENES;MNG MANTENIMIENTO EN LINE (AMIR02)
INC000000997984;IBERIA;26/02/2018 9:16;26/02/2018 9:16;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000997985;IBERIA;26/02/2018 9:15;26/02/2018 9:15;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR (BARCELONA);RAMPA BARCELONA (AHABU0RA)
INC000000997986;IBERIA;26/02/2018 9:16;26/02/2018 9:26;Resolved;Fallo WEVIL: NO RECOGE INFORMACION;AIRPORT2;Application Tower;Aeropuertos;Alta;Reiniciamos el servicio y se solucina;Mantenimiento Aeropuertos;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;BCN AEROPUERTO;MNG. CTROL OPERATIVO Y CO (AHABC0)
INC000000997987;IBERIA;26/02/2018 9:13;26/02/2018 9:13;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente durante la llamada realizada.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR (BARCELONA);RAMPA BARCELONA (AHABU0RA)
INC000000997989;IBERIA;26/02/2018 9:26;26/02/2018 9:26;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;MNG. EXPERIENCIA PAX Y GE (AHMAC0)
INC000000997990;IBERIA;26/02/2018 9:34;26/02/2018 9:34;Resolved;Llamada centralita;SSI;Service Ops Tower;Service Ops Tower;Baja;Se le proporciona al usuario el telefono que necesita para su pesquisa.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;;0;SIN IDENTIFICAR;
INC000000997994;IBERIA;26/02/2018 9:33;26/02/2018 11:25;Resolved;LINUX_sun - airvisionsas.ib : Filesystem calibration_results esta ocupado al 91.13%. Call out to Pro;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Media;Mandamos email avisando a los usuarios. Pruebas OK.;Mantenimiento Operaciones;INCIDENT;26/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;0;MANDOS;
INC000000997997;IBERIA;26/02/2018 9:39;26/02/2018 9:39;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;HANGAR 6;TMA MECANICA. PROD HANG 4 (AMIRD0CD)
INC000000997999;IBERIA;26/02/2018 9:46;26/02/2018 10:03;Resolved;SAP;FINANCE-SUPPORT-ELS;Delivery;Delivery;Baja;Buenos días, Se le ha reseteado la contraseña, que es: Inicio+1. Un saludo y muchas gracias. Daniel Plaza;Mantenimiento Financiero;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;NEO-MARTINEZ VILLERGAS 49;SM. BP FINANZAS PRODUCCIÓ (1FIJ00)
INC000000998000;IBERIA;26/02/2018 9:44;26/02/2018 9:44;Resolved;Información petición;SSI;Service Ops Tower;Service Ops Tower;Baja;Se guia y/o informa al usuario de la información necesaria para abrir su petición correctamente mediante correo electrónico.;Unidad Control del Servicio;INCIDENT;26/02/2018;PERFORMANCE ISSUE;;0;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000998001;IBERIA;26/02/2018 9:52;26/02/2018 9:52;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000998003;IBERIA;26/02/2018 10:02;27/02/2018 23:29;Resolved;[PA]3 de 6 kioscos en Puente Aérero de MAD están inoperativos.;IAG SITA Support;EUC;EUC;Alta;"""Tech Name: Jonathan Cevallos Time/Date on site: 2018-02-26 13:12:53 UTC Time/Date off site: 2018-02-26 13:22:20 UTC Resolution details: We removed the paper jam and restarted the kiosk. We checked the correct performance of the kiosk. Release by IB user: Carolina Faulty asset details: Tag: MADPAKIOSK001 Serial: Type: PC->Desktop Make: ZOTAC Model: ZBOX-ID81 """;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;HARDWARE FAILURE;;1;SIN IDENTIFICAR (MADRID BARAJAS);GER. OPER Y SER CLI APTO (APSC00BJ)
INC000000998005;IBERIA;26/02/2018 9:49;26/02/2018 9:49;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;SIN IDENTIFICAR (VUELO);FLOTA A340 (AVVIL0A0)
INC000000998006;IAG CARGO;26/02/2018 9:58;27/02/2018 22:55;Resolved;La conexión ha caducado.;IAG SITA Support;EUC;EUC;Baja;"""Resolved FE Off SITE 10:15 proxy reconfiguration on firefox works. Problem solved CONTACT: Lourdes Ojeta modelo HP PROBOOK 650 S/N CNU421BYJ7 TAG. NINGUNA 27/2- FE marked on site """;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;BIO TERMINAL DE CARGA;
INC000000998007;IBERIA;26/02/2018 9:51;26/02/2018 9:51;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000998009;IBERIA;26/02/2018 10:01;26/02/2018 10:01;Resolved;Solicita desbloqueo usuario LDAP.;SSI;Service Ops Tower;Service Ops Tower;Baja;Se comprueba acceso tras desbloqueo.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD UNLOCK;0;NEO-MARTINEZ VILLERGAS 49;DIRECCIÓN VENTAS ESPAÑA (ACV000)
INC000000998011;IBERIA;26/02/2018 10:53;26/02/2018 10:53;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;MNG. EXPERIENCIA PAX Y GE (AHMAC0)
INC000000998012;IBERIA;26/02/2018 9:55;27/02/2018 10:41;Resolved;Fallo en Iberia Now No cargo;MOVILIDAD;Application Tower;Movilidad;Baja;Enviamos de nuevo el email con la solución del problema antes que salga la nueva versión de la aplicación. Se cierra la incidencia.;Mantenimiento Movilidad;INCIDENT;27/02/2018;SOFTWARE FAILURE;;1;SIN IDENTIFICAR (MADRID BARAJAS);T.C.MAD- OPER. (AGDM00MB)
INC000000998013;IBERIA;26/02/2018 9:57;26/02/2018 12:08;Resolved;En TRYP no tiene información;AIRPORT2;Application Tower;Aeropuertos;Baja;se confirma que ya esta ok;Mantenimiento Aeropuertos;INCIDENT;26/02/2018;SOFTWARE FAILURE;;0;TERMINAL T4;DESPACHO VUELOS_DOCUM Y T (AVCC00DT)
INC000000998014;IBERIA;26/02/2018 10:10;28/02/2018 11:38;Resolved;Fallo Software:Error de copia de seguridad de Office;IAG EUC Remote Support;EUC;EUC;Baja;Issue : Office issue Resolution : We connected to the user machine in remote and activated the MS package License. Now the issue has been resolved. Hence we are closing this ticekt with user confirmation.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;2;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MNG. PREVENCIÓN LABORAL (3HSH00)
INC000000998015;IBERIA;26/02/2018 10:04;26/02/2018 10:04;Resolved;Nómina reset;SSI;Service Ops Tower;Service Ops Tower;Baja;Procedemos al reinicio de la contraseña del usuario tras seguir el proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;SIN IDENTIFICAR;
INC000000998016;IBERIA EXPRESS;26/02/2018 10:22;26/02/2018 22:27;Resolved;Caso phishing.;Gestión Seguridad Informática;Seguridad;Seguridad;Baja;We have raised two incidents INC000000998152 and INC000000997945. to block the URL and sender ID. Hence resolved and closing this ticket.;Unidad Seguridad Informática;INCIDENT;26/02/2018;SECURITY ISSUE.CYBERATTACKS;PHISING;0;SIN IDENTIFICAR;
INC000000998017;IBERIA;26/02/2018 11:02;26/02/2018 11:02;Resolved;Requiere nueva contraseña;SSI;Service Ops Tower;Service Ops Tower;Baja;Se informa al usuario del proceso de seguridad.;Unidad Control del Servicio;INCIDENT;26/02/2018;ACCESS FAILURE;PASSWORD RESET;0;TERMINAL T4;ASIST.AVION_CYD_S.AUX. (AHMDR03X)
